Date and time,Temperature,Humidity
10/25/2023 14:12:23,32.80,70.7
10/25/2023 14:12:46,32.90,70.5
10/25/2023 14:13:09,32.80,70.7
10/25/2023 14:13:32,32.90,70.9
10/25/2023 14:13:55,32.70,71
10/25/2023 14:14:19,32.80,70.7
10/25/2023 14:14:42,32.90,71.7
10/25/2023 14:15:06,32.80,71.9
10/25/2023 14:15:29,32.80,70.7
10/25/2023 14:15:52,32.50,71.2
10/25/2023 14:16:15,32.90,70.9
10/25/2023 14:16:38,32.80,71.6
10/25/2023 14:17:01,32.80,70.9
10/25/2023 14:17:24,32.90,71.1
10/25/2023 14:17:48,32.80,70.1
10/25/2023 14:18:11,32.90,72.3
10/25/2023 14:18:34,32.80,71.1
10/25/2023 14:18:57,32.80,71.3
10/25/2023 14:19:21,32.80,70.7
10/25/2023 14:24:22,32.90,70.9
10/25/2023 14:24:46,33.40,70.4
10/25/2023 14:25:09,33.00,70.6
10/25/2023 14:25:32,33.00,70.6
10/25/2023 14:25:56,33.00,70.4
10/25/2023 14:26:19,33.10,70.6
10/25/2023 14:26:43,33.00,70.4
10/25/2023 14:27:06,33.00,70.8
10/25/2023 14:27:29,33.00,70.6
10/25/2023 14:27:52,33.00,70.6
10/25/2023 14:28:15,33.10,70.2
10/25/2023 14:28:39,33.00,70.5
10/25/2023 14:29:02,33.10,70.6
10/25/2023 14:29:25,33.00,70.8
10/25/2023 14:29:49,33.00,70.6
10/25/2023 14:30:12,33.00,70.4
10/25/2023 14:30:35,33.00,70.6
10/25/2023 14:30:58,33.00,70.6
10/25/2023 14:31:22,33.10,70.5
10/25/2023 14:31:54,33.00,70.6
10/25/2023 14:32:11,33.00,70.6
10/25/2023 14:32:34,32.90,70.7
10/25/2023 14:32:58,33.00,71.1
10/25/2023 14:33:22,33.10,71.8
10/25/2023 14:33:45,33.10,70.8
10/25/2023 14:34:09,33.00,70.6
10/25/2023 14:34:32,32.90,71
10/25/2023 14:34:55,33.00,70.6
10/25/2023 14:35:18,33.00,70.8
10/25/2023 14:35:41,33.10,70.6
10/25/2023 14:36:04,33.10,70.8
10/25/2023 14:36:28,33.10,70.7
10/25/2023 14:36:51,33.00,70.2
10/25/2023 14:37:14,33.20,70.6
10/25/2023 14:37:38,33.20,70.9
10/25/2023 14:38:01,33.30,70.3
10/25/2023 14:38:24,33.20,70.6
10/25/2023 14:38:47,33.20,70.1
10/25/2023 14:39:11,33.30,70.5
10/25/2023 14:39:34,33.10,70.4
10/25/2023 14:39:57,33.10,70.6
10/25/2023 14:40:20,33.00,70.4
10/25/2023 14:40:43,33.30,70.5
10/25/2023 14:41:07,33.20,70.6
10/25/2023 14:41:30,33.20,70.2
10/25/2023 14:41:53,33.30,70.5
10/25/2023 14:42:17,33.20,70.1
10/25/2023 14:42:40,33.30,70.1
10/25/2023 14:43:03,33.30,70.1
10/25/2023 14:43:26,33.40,69.9
10/25/2023 14:43:50,33.30,70
10/25/2023 14:44:13,33.30,70
10/25/2023 14:44:36,33.30,70
10/25/2023 14:44:59,33.40,70.2
10/25/2023 14:45:49,33.40,70.1
10/25/2023 14:46:12,33.40,70.3
10/25/2023 14:46:24,33.30,70.5
10/25/2023 14:46:36,33.40,70.3
10/25/2023 14:47:05,33.40,70.8
10/25/2023 14:47:29,33.40,70.1
10/25/2023 14:47:52,33.40,70.2
10/25/2023 14:48:15,33.40,70.5
10/25/2023 14:48:38,33.40,70.5
10/25/2023 14:49:02,33.20,71
10/25/2023 14:49:25,33.40,70.7
10/25/2023 14:49:48,33.20,70
10/25/2023 14:50:11,33.40,69.7
10/25/2023 14:50:35,33.40,71.1
10/25/2023 14:50:58,33.20,69.5
10/25/2023 14:51:21,33.40,71.1
10/25/2023 14:51:44,33.40,71.3
10/25/2023 14:52:08,33.40,70
10/25/2023 14:52:31,33.40,70.9
10/25/2023 14:52:54,33.40,70.6
10/25/2023 14:53:17,33.30,70.8
10/25/2023 14:53:41,33.40,70.5
10/25/2023 14:54:05,33.40,70.7
10/25/2023 14:54:28,33.50,70.4
10/25/2023 14:54:51,33.40,71.4
10/25/2023 14:55:15,33.40,70.7
10/25/2023 14:55:38,33.40,70.9
10/25/2023 14:56:01,33.00,69.3
10/25/2023 14:56:25,33.30,70.9
10/25/2023 14:56:48,33.40,69.8
10/25/2023 14:57:11,33.50,70.4
10/25/2023 14:57:34,33.40,70.9
10/25/2023 14:57:57,33.40,71.3
10/25/2023 14:58:20,33.30,71.1
10/25/2023 14:58:44,33.40,72.2
10/25/2023 14:59:07,33.40,71.7
10/25/2023 14:59:30,33.40,71.4
10/25/2023 14:59:53,33.50,70.4
10/25/2023 15:00:16,33.40,71.3
10/25/2023 15:00:39,33.50,70.6
10/25/2023 15:01:02,33.50,71.3
10/25/2023 15:01:25,33.40,70.5
10/25/2023 15:01:49,33.40,70.5
10/25/2023 15:02:12,33.30,70.5
10/25/2023 15:02:35,33.40,70.5
10/25/2023 15:02:58,33.40,70.9
10/25/2023 15:03:21,33.20,71.4
10/25/2023 15:03:45,33.30,69.2
10/25/2023 15:04:08,33.40,70.5
10/25/2023 15:04:31,33.40,70.5
10/25/2023 15:04:54,33.50,70.1
10/25/2023 15:05:17,33.40,70.3
10/25/2023 15:05:41,33.40,70.5
10/25/2023 15:06:04,33.40,70.2
10/25/2023 15:06:27,33.40,70.5
10/25/2023 15:06:50,33.40,70.8
10/25/2023 15:07:13,33.40,69.9
10/25/2023 15:07:36,33.40,70.7
10/25/2023 15:07:59,33.40,70.3
10/25/2023 15:08:22,33.40,70.5
10/25/2023 15:08:45,33.40,69.9
10/25/2023 15:09:09,33.40,70.9
10/25/2023 15:09:32,33.40,70.2
10/25/2023 15:09:56,33.40,70.2
10/25/2023 15:10:19,33.40,70.1
10/25/2023 15:10:43,33.50,69.8
10/25/2023 15:11:06,33.40,71.1
10/25/2023 15:11:29,33.20,70.3
10/25/2023 15:11:52,33.20,70
10/25/2023 15:12:15,33.40,69.9
10/25/2023 15:12:39,33.40,70.3
10/25/2023 15:13:03,33.40,71.7
10/25/2023 15:13:27,33.20,70.6
10/25/2023 15:13:50,33.40,70.9
10/25/2023 15:14:13,33.40,70.5
10/25/2023 15:14:36,33.40,70.5
10/25/2023 15:15:00,33.40,70.5
10/25/2023 15:15:25,33.40,70.6
10/25/2023 15:15:48,33.40,70.5
10/25/2023 15:16:11,33.40,70.1
10/25/2023 15:16:34,33.20,71.7
10/25/2023 21:54:14,26.10,49.5
10/25/2023 21:54:38,25.90,54.4
10/25/2023 21:55:01,26.20,54.1
10/25/2023 21:55:25,26.30,53.4
10/25/2023 21:55:49,26.50,53.6
10/25/2023 21:56:15,26.60,53.3
10/25/2023 21:56:38,26.70,53.2
10/25/2023 21:56:50,26.80,53.1
10/25/2023 21:57:13,26.80,53
10/25/2023 21:57:36,27.00,53.1
10/25/2023 21:58:07,27.00,53.5
10/25/2023 22:03:11,27.20,53.1
10/25/2023 22:08:14,27.30,51.1
10/25/2023 22:13:18,27.40,50.3
10/25/2023 22:18:21,27.60,49.3
10/25/2023 22:23:25,27.60,49.3
10/25/2023 22:28:31,27.50,49.6
10/25/2023 22:33:34,27.60,48.4
10/25/2023 22:38:38,27.60,48
10/25/2023 22:43:42,27.60,47.6
10/25/2023 22:48:45,27.50,47.3
10/25/2023 22:53:49,27.50,47.1
10/25/2023 22:58:52,27.50,47.1
10/25/2023 23:03:56,27.40,46.9
10/25/2023 23:08:59,27.30,46.6
10/25/2023 23:14:03,27.50,46.3
10/25/2023 23:19:06,27.40,46.2
10/25/2023 23:24:10,26.80,46.2
10/25/2023 23:29:14,27.50,45.6
10/25/2023 23:34:17,27.30,45.7
10/25/2023 23:39:21,27.20,45.6
10/25/2023 23:44:25,27.20,45.6
10/25/2023 23:49:28,27.20,45.4
10/25/2023 23:54:32,27.30,45.3
10/25/2023 23:59:35,27.30,45.1
10/26/2023 0:04:39,27.10,45.3
10/26/2023 0:09:42,27.20,45.1
10/26/2023 0:14:53,27.40,42.4
10/26/2023 0:19:57,27.10,45
10/26/2023 0:25:01,27.60,44.5
10/26/2023 0:30:04,27.60,44
10/26/2023 0:35:09,27.10,44.1
10/26/2023 0:40:13,28.20,43.5
10/26/2023 0:45:16,27.60,43.5
10/26/2023 0:50:20,27.60,43.9
10/26/2023 0:55:23,28.30,46.1
10/26/2023 1:00:26,28.70,48
10/26/2023 1:05:30,28.90,49.4
10/26/2023 1:10:34,29.00,50.2
10/26/2023 1:15:37,29.60,51
10/26/2023 1:20:40,29.20,52.2
10/26/2023 1:25:44,29.40,53.7
10/26/2023 1:30:47,29.50,55.6
10/26/2023 1:35:50,29.60,55.6
10/26/2023 1:40:54,29.50,56.9
10/26/2023 1:45:57,30.20,58
10/26/2023 1:51:01,29.90,58.9
10/26/2023 1:56:04,30.20,59.7
10/26/2023 2:01:07,30.20,61.3
10/26/2023 2:06:11,30.20,62.2
10/26/2023 2:11:15,30.20,63.4
10/26/2023 2:16:18,29.60,64.1
10/26/2023 2:21:22,30.10,64.7
10/26/2023 2:26:25,30.20,65.4
10/26/2023 2:31:28,30.20,65.2
10/26/2023 2:36:32,30.20,66
10/26/2023 2:41:36,30.40,66.9
10/26/2023 2:46:39,30.20,67.5
10/26/2023 2:51:43,30.20,69.2
10/26/2023 2:56:46,30.20,70.8
10/26/2023 3:01:50,30.70,70.3
10/26/2023 3:06:54,30.20,71.6
10/26/2023 3:11:57,30.40,72.6
10/26/2023 3:17:01,30.20,72.2
10/26/2023 3:22:04,29.90,70.6
10/26/2023 3:27:08,30.50,72
10/26/2023 3:32:12,30.10,71.8
10/26/2023 3:37:15,30.70,71.6
10/26/2023 3:42:18,30.70,71.6
10/26/2023 3:47:22,30.70,72.8
10/26/2023 3:52:25,30.10,71.8
10/26/2023 3:57:29,30.40,72.5
10/26/2023 4:02:32,30.30,72.6
10/26/2023 4:07:35,30.40,72.1
10/26/2023 4:12:39,30.40,71.7
10/26/2023 4:17:42,30.70,72.4
10/26/2023 4:22:46,30.70,72
10/26/2023 4:27:49,29.90,73
10/26/2023 4:32:53,30.10,73.4
10/26/2023 4:37:56,30.50,72.4
10/26/2023 4:43:00,30.40,73.2
10/26/2023 4:48:03,30.00,74.5
10/26/2023 4:53:07,30.30,74.5
10/26/2023 4:58:11,30.50,73.1
10/26/2023 5:03:15,30.30,73.5
10/26/2023 5:08:19,30.10,73.7
10/26/2023 5:13:22,29.90,73.8
10/26/2023 5:18:25,30.70,73.1
10/26/2023 5:23:29,30.10,73.2
10/26/2023 5:28:32,30.50,73.8
10/26/2023 5:33:35,30.10,73.7
10/26/2023 5:38:39,30.40,73.6
10/26/2023 5:43:43,30.40,74.7
10/26/2023 5:48:46,30.40,74
10/26/2023 5:53:50,30.20,74.3
10/26/2023 5:58:53,30.10,74.1
10/26/2023 6:03:57,30.30,74.3
10/26/2023 6:09:00,30.20,73.3
10/26/2023 6:14:03,30.40,74.1
10/26/2023 6:19:07,30.30,74.4
10/26/2023 6:24:10,30.00,74.1
10/26/2023 6:29:13,30.30,74.7
10/26/2023 6:34:17,30.40,74.4
10/26/2023 6:39:20,30.10,74.9
10/26/2023 6:44:24,29.90,75.6
10/26/2023 6:49:27,30.20,73.9
10/26/2023 6:54:30,30.30,74.4
10/26/2023 6:59:34,30.40,74.1
10/26/2023 7:04:37,30.40,74
10/26/2023 7:09:41,30.70,73.9
10/26/2023 7:14:44,29.90,74
10/26/2023 7:19:48,30.10,75.3
10/26/2023 7:24:51,30.20,74.9
10/26/2023 7:29:55,30.20,74.9
10/26/2023 7:34:58,30.20,74.9
10/26/2023 7:40:02,30.20,76.1
10/26/2023 7:45:05,30.30,74.8
10/26/2023 7:50:09,30.00,75
10/26/2023 7:55:12,30.20,74.8
10/26/2023 8:00:16,30.40,74.6
10/26/2023 8:05:19,30.70,75.1
10/26/2023 8:10:22,30.30,74.8
10/26/2023 8:15:26,30.30,74.8
10/26/2023 8:20:30,30.10,74.9
10/26/2023 8:25:34,30.20,78.9
10/26/2023 8:30:37,30.20,75.1
10/26/2023 8:35:40,30.00,75.5
10/26/2023 8:40:44,30.40,74.4
10/26/2023 8:45:47,30.70,75.5
10/26/2023 8:50:50,30.50,74.3
10/26/2023 8:55:54,30.40,74.8
10/26/2023 9:00:58,30.10,74.9
10/26/2023 9:06:01,30.40,74.4
10/26/2023 9:11:04,30.40,74.6
10/26/2023 9:16:08,30.80,73.8
10/26/2023 9:21:12,30.70,74.3
10/26/2023 9:26:15,30.70,74.2
10/26/2023 9:31:18,30.70,73.5
10/26/2023 9:36:22,30.70,74.3
10/26/2023 9:41:25,30.70,71.6
10/26/2023 9:46:29,30.00,74.9
10/26/2023 9:51:32,30.70,73.2
10/26/2023 9:56:35,30.70,73.9
10/26/2023 10:01:39,30.70,73.9
10/26/2023 10:06:42,30.70,73.9
10/26/2023 10:11:45,30.60,74.6
10/26/2023 10:16:49,31.10,72.2
10/26/2023 10:21:53,30.80,73.8
10/26/2023 10:26:56,30.60,74.1
10/26/2023 10:31:59,30.90,74.2
10/26/2023 10:37:03,31.20,73.7
10/26/2023 10:42:06,31.00,73.7
10/26/2023 10:47:10,30.90,73.8
10/26/2023 10:52:13,31.20,74.1
10/26/2023 10:57:17,31.20,71.4
10/26/2023 11:02:21,30.80,78.6
10/26/2023 11:07:24,30.80,74.7
10/26/2023 11:12:27,30.60,74.7
10/26/2023 11:17:30,30.90,75.7
10/26/2023 11:22:33,30.90,75.6
10/26/2023 11:27:36,30.90,74.8
10/26/2023 11:32:40,30.90,75.7
10/26/2023 11:37:43,31.20,75.6
10/26/2023 11:42:46,30.90,75.2
10/26/2023 11:47:49,31.30,74.6
10/26/2023 11:52:53,31.00,75.7
10/26/2023 11:57:56,31.20,75.3
10/26/2023 12:02:59,32.00,73.3
10/26/2023 12:08:13,31.90,73.8
10/26/2023 12:13:08,32.30,74.4
10/26/2023 12:18:12,32.30,73.6
10/26/2023 12:23:15,32.30,73.6
10/26/2023 12:28:18,32.50,73.1
10/26/2023 12:33:22,32.40,73.2
10/26/2023 12:38:25,32.20,74.3
10/26/2023 12:43:28,32.20,72.9
10/26/2023 12:48:32,32.30,72.6
10/26/2023 12:53:35,32.80,73.7
10/26/2023 12:58:39,32.70,72.9
10/26/2023 13:03:42,32.70,73.3
10/26/2023 13:08:45,32.60,73.3
10/26/2023 13:13:49,32.90,72.2
10/26/2023 13:18:52,32.80,72.5
10/26/2023 13:23:55,32.80,73.8
10/26/2023 13:28:59,32.70,71.6
10/26/2023 13:34:03,32.90,72.3
10/26/2023 13:39:06,32.50,71.9
10/26/2023 13:44:10,32.70,71.6
10/26/2023 13:49:13,32.70,72.7
10/26/2023 13:54:17,32.20,71.4
10/26/2023 13:59:21,32.50,70.9
10/26/2023 14:04:24,32.30,72.8
10/26/2023 14:09:27,32.30,72.5
10/26/2023 14:14:30,32.50,72.7
10/26/2023 14:19:34,32.70,73.3
10/26/2023 14:24:37,32.80,71.5
10/26/2023 14:29:40,32.90,71.5
10/26/2023 14:34:44,33.40,72
10/26/2023 14:39:47,33.00,70.4
10/26/2023 14:44:50,33.20,70.6
10/26/2023 14:49:54,33.20,70
10/26/2023 14:54:58,33.20,70
10/26/2023 15:00:02,33.40,68.3
10/26/2023 15:05:05,33.10,69.3
10/26/2023 15:10:08,33.40,69.6
10/26/2023 15:15:12,33.40,68.9
10/26/2023 15:20:16,33.20,69.5
10/26/2023 15:25:19,33.10,70
10/26/2023 15:30:22,33.20,69
10/26/2023 15:35:26,33.40,69.2
10/26/2023 15:40:29,33.40,69.2
10/26/2023 15:45:33,33.50,69.5
10/26/2023 15:50:36,33.80,70
10/26/2023 15:55:40,33.80,69
10/26/2023 16:00:43,33.90,69
10/26/2023 16:05:47,33.90,69
10/26/2023 16:10:50,34.10,68.3
10/26/2023 16:15:53,33.90,69.1
10/26/2023 16:20:57,33.90,67.7
10/26/2023 16:26:00,34.30,67
10/26/2023 16:31:03,34.50,66.9
10/26/2023 16:36:07,34.40,66.3
10/26/2023 16:41:10,34.20,66.4
10/26/2023 16:46:13,33.90,67.5
10/26/2023 16:51:16,33.90,68.4
10/26/2023 16:56:20,34.00,69.2
10/26/2023 17:01:23,33.40,69.4
10/26/2023 17:06:27,33.70,69.6
10/26/2023 17:11:30,33.60,69.8
10/26/2023 17:16:34,33.60,70.1
10/26/2023 17:21:37,33.90,70.3
10/26/2023 17:26:40,33.40,70.5
10/26/2023 17:31:43,33.40,71.3
10/26/2023 17:36:47,33.40,72.1
10/26/2023 17:41:50,33.70,71.2
10/26/2023 17:46:53,33.60,71.6
10/26/2023 17:51:57,33.00,72.4
10/26/2023 17:57:00,33.40,71.7
10/26/2023 18:02:04,33.40,70.5
10/26/2023 18:07:07,33.30,71.3
10/26/2023 18:12:11,33.00,71.5
10/26/2023 18:17:14,32.80,71.3
10/26/2023 18:22:17,33.70,70.4
10/26/2023 18:27:21,33.60,71.3
10/26/2023 18:32:24,33.70,71.8
10/26/2023 18:37:27,33.60,70.4
10/26/2023 18:42:31,33.90,72
10/26/2023 18:47:34,34.10,69.9
10/26/2023 18:52:37,34.00,70.2
10/26/2023 18:57:40,33.40,70.7
10/26/2023 19:02:44,33.40,71.3
10/26/2023 19:07:47,33.00,71.4
10/26/2023 19:12:50,33.50,70.5
10/26/2023 19:17:53,33.40,71.2
10/26/2023 19:22:57,33.40,72.2
10/26/2023 19:28:00,33.90,71.4
10/26/2023 19:33:04,33.40,72.2
10/26/2023 19:38:07,33.40,72.8
10/26/2023 19:43:10,33.40,72.4
10/26/2023 19:48:14,32.80,73
10/26/2023 19:53:17,33.00,73.9
10/26/2023 19:58:20,32.90,73.6
10/26/2023 20:03:24,33.10,74.3
10/26/2023 20:08:27,33.10,73.2
10/26/2023 20:13:30,33.00,72.9
10/26/2023 20:18:33,33.00,72.1
10/26/2023 20:23:36,32.90,72.8
10/26/2023 20:28:40,33.40,72
10/26/2023 20:33:43,33.40,72
10/26/2023 20:38:47,33.10,72.9
10/26/2023 20:43:50,32.80,73.4
10/26/2023 20:48:54,32.60,73.9
10/26/2023 20:53:57,32.80,72.2
10/26/2023 20:59:00,32.80,73
10/26/2023 21:04:03,32.80,72.2
10/26/2023 21:09:06,32.20,72.7
10/26/2023 21:14:10,33.00,72.1
10/26/2023 21:19:14,32.80,72.3
10/26/2023 21:24:17,32.90,73
10/26/2023 21:29:21,32.80,75.5
10/26/2023 21:34:24,32.90,72.6
10/26/2023 21:39:28,33.10,70.8
10/26/2023 21:44:32,32.80,70.9
10/26/2023 21:49:36,32.80,70.8
10/26/2023 21:54:40,32.70,70.8
10/26/2023 21:59:43,32.20,72.2
10/26/2023 22:04:46,32.20,73.7
10/26/2023 22:09:49,32.50,72.3
10/26/2023 22:14:53,32.70,73.1
10/26/2023 22:19:56,33.00,72.1
10/26/2023 22:25:00,32.90,72.2
10/26/2023 22:30:03,33.00,72
10/26/2023 22:35:07,33.00,71.4
10/26/2023 22:40:10,33.70,71.6
10/26/2023 22:45:13,33.50,71.6
10/26/2023 22:50:16,33.80,70.3
10/26/2023 22:55:20,33.80,71.9
10/26/2023 23:00:23,33.90,69.7
10/26/2023 23:05:27,33.90,69.7
10/26/2023 23:10:30,33.90,70
10/26/2023 23:15:34,34.00,69.9
10/26/2023 23:20:37,33.90,69
10/26/2023 23:25:42,33.50,70.6
10/26/2023 23:30:46,33.10,71.5
10/26/2023 23:35:49,32.90,73.8
10/26/2023 23:40:53,32.80,71.1
10/26/2023 23:45:56,32.80,69.7
10/26/2023 23:51:00,32.60,72.7
10/26/2023 23:56:03,32.20,72.8
10/27/2023 0:01:06,32.60,71.6
10/27/2023 0:06:10,32.90,70.7
10/27/2023 0:11:13,32.20,71.3
10/27/2023 0:16:16,32.00,71.7
10/27/2023 0:21:20,32.00,71
10/27/2023 0:26:24,32.10,71.2
10/27/2023 0:31:27,32.00,71.1
10/27/2023 0:36:31,32.10,71.8
10/27/2023 0:41:34,32.40,71.7
10/27/2023 0:46:38,32.50,71.2
10/27/2023 0:51:41,32.90,70.7
10/27/2023 0:56:44,32.90,70.8
10/27/2023 1:01:48,32.50,71.5
10/27/2023 1:06:51,32.50,71.6
10/27/2023 1:11:55,32.50,72.7
10/27/2023 1:16:58,32.80,71.1
10/27/2023 1:22:01,32.60,73.1
10/27/2023 1:27:05,32.20,72.6
10/27/2023 1:32:08,32.70,72.4
10/27/2023 1:37:11,32.80,71.8
10/27/2023 1:42:15,32.60,73.1
10/27/2023 1:47:18,32.70,73.5
10/27/2023 1:52:21,32.50,73.3
10/27/2023 1:57:25,32.50,72.5
10/27/2023 2:02:28,31.90,73.4
10/27/2023 2:07:32,32.20,72.9
10/27/2023 2:12:36,32.50,73.1
10/27/2023 2:17:39,32.30,74.6
10/27/2023 2:22:43,32.50,73.5
10/27/2023 2:27:46,31.90,73
10/27/2023 2:32:50,32.30,72.4
10/27/2023 2:37:54,31.70,72
10/27/2023 2:42:58,31.90,72.7
10/27/2023 2:48:01,32.00,71.8
10/27/2023 2:53:05,31.70,72.8
10/27/2023 2:58:09,31.70,72.3
10/27/2023 3:03:12,31.70,73.4
10/27/2023 3:08:17,32.30,72.5
10/27/2023 3:13:20,31.90,72.7
10/27/2023 3:18:23,31.90,74.2
10/27/2023 3:23:27,31.60,72.3
10/27/2023 3:28:31,31.80,72.2
10/27/2023 3:33:34,31.80,73.3
10/27/2023 3:38:37,31.80,71.9
10/27/2023 3:43:41,31.70,72
10/27/2023 3:48:45,31.70,71.2
10/27/2023 3:53:48,31.20,71.8
10/27/2023 3:58:51,31.60,72.1
10/27/2023 4:03:54,31.70,72.7
10/27/2023 4:08:58,31.60,72.7
10/27/2023 4:14:01,31.70,74.3
10/27/2023 4:19:04,31.70,72.9
10/27/2023 4:24:08,31.80,73.4
10/27/2023 4:29:11,31.70,73.7
10/27/2023 4:34:14,31.60,72.7
10/27/2023 4:39:18,31.70,72.7
10/27/2023 4:44:21,31.70,72.9
10/27/2023 4:49:24,31.70,73.9
10/27/2023 4:54:29,31.70,72.7
10/27/2023 4:59:32,31.60,74.1
10/27/2023 5:04:35,31.40,74
10/27/2023 5:09:38,31.70,72.7
10/27/2023 5:14:42,31.40,72.8
10/27/2023 5:19:45,31.50,72.7
10/27/2023 5:24:49,31.30,74
10/27/2023 5:29:53,31.70,73.4
10/27/2023 5:34:56,31.50,73.1
10/27/2023 5:39:59,31.40,73
10/27/2023 5:45:02,31.40,73.6
10/27/2023 5:50:06,31.50,73.1
10/27/2023 5:55:09,31.70,72.9
10/27/2023 6:00:12,31.20,72.9
10/27/2023 6:05:15,31.20,72.9
10/27/2023 6:10:19,31.50,72.7
10/27/2023 6:15:22,31.50,74.2
10/27/2023 6:20:26,31.60,72.7
10/27/2023 6:25:29,31.50,74.8
10/27/2023 6:30:32,31.50,73.3
10/27/2023 6:35:36,31.20,74.1
10/27/2023 6:40:39,30.90,73.7
10/27/2023 6:45:43,31.40,74.2
10/27/2023 6:50:46,31.50,73.5
10/27/2023 6:55:49,31.70,73.5
10/27/2023 7:00:52,31.50,71.2
10/27/2023 7:05:55,31.50,73.5
10/27/2023 7:10:59,31.30,73.6
10/27/2023 7:16:02,31.70,73.5
10/27/2023 7:21:06,31.60,73.9
10/27/2023 7:26:09,31.80,73.8
10/27/2023 7:31:12,31.20,74.6
10/27/2023 7:36:16,31.50,74.3
10/27/2023 7:41:19,31.50,74.3
10/27/2023 7:46:23,31.70,76
10/27/2023 7:51:26,31.70,75.9
10/27/2023 7:56:29,31.70,74.5
10/27/2023 8:01:32,31.70,74.3
10/27/2023 8:06:36,31.80,74.2
10/27/2023 8:11:39,31.70,74.7
10/27/2023 8:16:42,31.70,75.6
10/27/2023 8:21:45,31.80,77.2
10/27/2023 8:26:49,31.70,75.6
10/27/2023 8:31:52,31.70,75.2
10/27/2023 8:36:55,31.60,75.1
10/27/2023 8:41:58,31.80,76
10/27/2023 8:47:02,31.70,76
10/27/2023 8:52:05,31.60,75.1
10/27/2023 8:57:08,31.60,75.4
10/27/2023 9:02:11,31.60,74.7
10/27/2023 9:07:15,31.20,75.4
10/27/2023 9:12:18,31.70,74.5
10/27/2023 9:17:22,31.80,74.3
10/27/2023 9:22:25,31.80,74.2
10/27/2023 9:27:28,31.70,75.5
10/27/2023 9:32:31,31.80,74.4
10/27/2023 9:37:35,31.70,74.7
10/27/2023 9:42:39,31.90,73.4
10/27/2023 9:47:42,32.00,73.3
10/27/2023 9:52:45,32.00,73.2
10/27/2023 9:57:49,32.30,73.9
10/27/2023 10:02:52,32.30,73
10/27/2023 10:07:55,32.30,72.5
10/27/2023 10:12:58,32.00,72.1
10/27/2023 10:18:01,31.70,72.3
10/27/2023 10:23:04,31.40,72.7
10/27/2023 10:28:08,32.10,72.5
10/27/2023 10:33:11,32.00,71.8
10/27/2023 10:38:14,32.00,71.9
10/27/2023 10:43:18,32.00,72.7
10/27/2023 10:48:21,32.20,71.9
10/27/2023 10:53:25,32.10,73.7
10/27/2023 10:58:28,32.40,71
10/27/2023 11:03:32,31.70,71.6
10/27/2023 11:08:35,31.90,71.5
10/27/2023 11:13:38,31.70,71.2
10/27/2023 11:18:42,32.10,71
10/27/2023 11:23:45,31.70,68.6
10/27/2023 11:28:49,32.00,71
10/27/2023 11:33:53,31.80,71.5
10/27/2023 11:38:56,32.30,70.9
10/27/2023 11:43:59,32.80,70.7
10/27/2023 11:49:03,32.50,71.9
10/27/2023 11:54:06,32.80,71.8
10/27/2023 11:59:09,32.40,72.4
10/27/2023 12:04:13,32.50,71.9
10/27/2023 12:09:16,32.20,73.7
10/27/2023 12:14:19,32.50,73.1
10/27/2023 12:19:22,32.20,72.7
10/27/2023 12:24:31,33.00,72.8
10/27/2023 12:29:34,32.20,76.6
10/27/2023 12:34:38,33.10,72.8
10/27/2023 12:39:41,33.50,71.7
10/27/2023 12:44:44,33.20,70.6
10/27/2023 12:49:48,34.10,70.4
10/27/2023 12:54:52,33.70,70
10/27/2023 12:59:55,33.90,69
10/27/2023 13:04:58,33.90,69.7
10/27/2023 13:10:01,33.90,70.3
10/27/2023 13:15:04,33.40,70.5
10/27/2023 13:20:08,33.50,69.6
10/27/2023 13:25:12,33.20,69.2
10/27/2023 13:30:15,33.70,69.1
10/27/2023 13:35:18,33.50,68.5
10/27/2023 13:40:22,33.40,69.1
10/27/2023 13:45:25,33.70,68.7
10/27/2023 13:50:29,34.00,68.8
10/27/2023 13:55:32,33.60,69.4
10/27/2023 14:00:35,33.70,70
10/27/2023 14:05:39,33.70,69.8
10/27/2023 14:10:42,33.50,70
10/27/2023 14:15:45,33.50,70.4
10/27/2023 14:20:49,33.40,70.3
10/27/2023 14:25:52,33.70,69.8
10/27/2023 14:30:55,33.90,70.1
10/27/2023 14:35:58,33.90,69.7
10/27/2023 14:41:03,33.40,70
10/27/2023 14:46:07,33.40,70.7
10/27/2023 14:51:10,33.20,71.5
10/27/2023 14:56:13,33.50,71.2
10/27/2023 15:01:17,33.90,72.2
10/27/2023 15:06:20,33.50,71.9
10/27/2023 15:11:24,33.20,73.1
10/27/2023 15:16:27,33.20,71.9
10/27/2023 15:21:30,33.40,72.7
10/27/2023 15:26:33,33.50,71.5
10/27/2023 15:31:36,33.70,71.4
10/27/2023 15:36:40,33.90,73.2
10/27/2023 15:41:43,33.50,71.9
10/27/2023 15:46:46,33.40,73.6
10/27/2023 15:51:50,33.00,72.7
10/27/2023 15:56:53,33.50,72.8
10/27/2023 16:01:57,33.40,72.4
10/27/2023 16:07:00,33.50,68.8
10/27/2023 16:12:04,33.40,72
10/27/2023 16:17:07,33.60,72.3
10/27/2023 16:22:11,33.70,72.4
10/27/2023 16:27:15,33.60,71.9
10/27/2023 16:32:18,33.90,72.1
10/27/2023 16:37:21,33.90,72.1
